FID,ID_OBRART,TIPO_OBRA_DE_ARTE,DENOMINACAO,GEOMETRIA
LOGRADOURO_OBRA_DE_ARTE.436,436,VIADUTO,VIADUTO QUARENTA E SETE,"MULTIPOLYGON (((612404.173508932 7803488.52852676, 612399.324925275 7803482.49972233, 612393.857899816 7803475.63108442, 612388.217710558 7803467.89261893, 612383.047537078 7803460.83401864, 612377.547527926 7803453.03556502, 612373.523533202 7803447.17672677, 612379.757422868 7803430.44004288, 612384.820399862 7803437.97854809, 612389.70196721 7803444.93716824, 612394.072289284 7803450.85599455, 612399.819675057 7803458.3145155, 612404.379652538 7803463.94339924, 612410.992856725 7803471.81183884, 612404.173508932 7803488.52852676)))"
LOGRADOURO_OBRA_DE_ARTE.437,437,VIADUTO,VIADUTO CINQUENTA E UM,"MULTIPOLYGON (((610870.109673943 7806370.79684694, 610871.437254874 7806358.21940704, 610910.54729437 7806368.54730482, 610942.145369712 7806377.24553432, 610952.996900806 7806381.20472844, 610972.556043476 7806389.29308208, 611009.381984102 7806407.77931926, 611040.765667492 7806424.13598991, 611052.936533673 7806431.41450839, 611052.936533673 7806431.94440053, 611048.904315812 7806442.57223726, 611024.50486254 7806429.76484417, 610998.060439883 7806415.95765458, 610983.448803791 7806408.38919512, 610965.975859728 7806399.73095748, 610956.204534237 7806395.66178575, 610941.394997881 7806390.27288265, 610915.354621595 7806382.66443132, 610870.109673943 7806370.79684694)))"
LOGRADOURO_OBRA_DE_ARTE.438,438,VIADUTO,VIADUTO CINQUENTA E DOIS,"MULTIPOLYGON (((607492.290262386 7795902.18770198, 607501.772983326 7795899.09833081, 607529.850083154 7795889.11036384, 607556.558372829 7795879.88224219, 607583.489300299 7795870.46415922, 607604.384269745 7795863.11565498, 607608.457716827 7795861.685946, 607608.465962672 7795861.67594803, 607616.753036189 7795858.76654023, 607661.593937471 7795843.16971492, 607685.811982168 7795834.50147932, 607703.103517656 7795828.74265151, 607716.717406589 7795825.39333325, 607718.919047016 7795836.76101939, 607704.093018972 7795841.12013211, 607682.74452809 7795848.73858139, 607616.942690608 7795871.68391094, 607593.903801645 7795879.70227882, 607525.413818923 7795903.54742521, 607496.487397132 7795913.08548377, 607492.290262386 7795902.18770198)))"
LOGRADOURO_OBRA_DE_ARTE.439,439,VIADUTO,VIADUTO CINQUENTA E DOIS,"MULTIPOLYGON (((607497.015131167 7795914.25524567, 607518.470818025 7795907.36664782, 607546.168609016 7795898.3884753, 607592.683416689 7795881.45192269, 607612.696080796 7795874.46334519, 607682.983657574 7795849.97832905, 607703.985822996 7795842.63982278, 607719.026242992 7795838.17073245, 607720.485757432 7795845.70919802, 607721.590700568 7795850.58820491, 607712.272896514 7795853.20767172, 607678.910210492 7795864.52536804, 607655.137441387 7795872.75369319, 607630.284466679 7795881.49191455, 607607.42698629 7795889.59026615, 607581.798902218 7795898.64842239, 607556.698552182 7795907.36664782, 607526.584728813 7795917.7245395, 607501.195774225 7795926.63272627, 607497.015131167 7795914.25524567)))"
LOGRADOURO_OBRA_DE_ARTE.440,440,VIADUTO,VIADUTO CINQUENTA E OITO,"MULTIPOLYGON (((605440.48556849 7791590.40769569, 605415.863347069 7791611.61349599, 605327.343726706 7791592.3073348, 605352.551406202 7791570.81159189, 605440.48556849 7791590.40769569)))"
LOGRADOURO_OBRA_DE_ARTE.441,441,VIADUTO,VIADUTO CINQUENTA E NOVE,"MULTIPOLYGON (((603801.368161473 7794492.90263645, 603804.691263718 7794558.97953947, 603792.198741814 7794558.08971753, 603791.992593946 7794553.35065685, 603789.155999844 7794492.37274314, 603801.368161473 7794492.90263645)))"
LOGRADOURO_OBRA_DE_ARTE.442,442,VIADUTO,VIADUTO SESSENTA,"MULTIPOLYGON (((603808.47581485 7794067.03124276, 603796.519340621 7794067.49114915, 603796.370915423 7794065.95146254, 603790.978133254 7794015.84166225, 603784.670062367 7793955.7638909, 603796.412144645 7793954.97405168, 603808.47581485 7794067.03124276)))"
LOGRADOURO_OBRA_DE_ARTE.443,443,VIADUTO,VIADUTO SESSENTA,"MULTIPOLYGON (((604497.185222138 7792989.5305649, 604512.011250182 7792984.10166993, 604520.248848633 7793001.55811672, 604506.074242289 7793006.66707681, 604497.185222138 7792989.5305649)))"
LOGRADOURO_OBRA_DE_ARTE.444,444,VIADUTO,VIADUTO SESSENTA E UM,"MULTIPOLYGON (((603843.422197154 7794507.32977126, 603855.576638031 7794511.32897695, 603856.706333019 7794571.54704151, 603844.93120353 7794571.19711246, 603843.422197154 7794507.32977126)))"
LOGRADOURO_OBRA_DE_ARTE.445,445,VIADUTO,VIADUTO TRES MIL SETECENTOS E NOVENTA E DOIS,"MULTIPOLYGON (((603773.059951368 7793954.21940826, 603784.051721316 7793953.97945431, 603784.241377004 7793955.75910156, 603790.557736135 7794015.92717526, 603795.950554334 7794066.03724262, 603796.107226424 7794067.5069513, 603785.082472937 7794067.89687551, 603781.619194976 7794034.10357389, 603773.224869357 7793955.75910306, 603773.059951368 7793954.21940826)))"
LOGRADOURO_OBRA_DE_ARTE.446,446,VIADUTO,VIADUTO SESSENTA E TRES,"MULTIPOLYGON (((606368.214708757 7796381.74791364, 606359.259674094 7796387.30681312, 606340.1869303 7796368.85047381, 606349.45530873 7796363.1915941, 606368.214708757 7796381.74791364)))"
LOGRADOURO_OBRA_DE_ARTE.447,447,VIADUTO,VIADUTO SESSENTA E QUATRO,"MULTIPOLYGON (((606352.184698053 7796363.69149464, 606350.692191961 7796362.35176038, 606355.953068686 7796359.15239376, 606374.943353628 7796377.86868157, 606370.086525495 7796381.30800058, 606352.184698053 7796363.69149464)))"
LOGRADOURO_OBRA_DE_ARTE.448,448,VIADUTO,VIADUTO SESSENTA E SEIS,"MULTIPOLYGON (((603808.525593144 7794493.27256217, 603833.345718847 7794492.70267174, 603833.436424391 7794498.31156003, 603836.932691236 7794571.21710959, 603812.021860453 7794569.60743201, 603808.525593144 7794493.27256217)))"
LOGRADOURO_OBRA_DE_ARTE.449,449,VIADUTO,VIADUTO PRESIDENTE JOAO GOULART,"MULTIPOLYGON (((605387.95904492 7795998.39816881, 605379.92759258 7795981.8315409, 605430.97761359 7795955.76679611, 605447.36210621 7795947.35850759, 605456.54797675 7795963.27526778, 605387.95904492 7795998.39816881)))"
LOGRADOURO_OBRA_DE_ARTE.450,450,VIADUTO,VIADUTO PRESIDENTE COSTA E SILVA,"MULTIPOLYGON (((608136.59579814 7799103.23613785, 608135.754722022 7799089.52892791, 608162.825828845 7799102.02638409, 608179.886480694 7799110.21471738, 608174.741073853 7799120.78256633, 608162.677403648 7799115.39366322, 608136.59579814 7799103.23613785)))"
LOGRADOURO_OBRA_DE_ARTE.451,451,VIADUTO,VIADUTO DONA HELENA GRECO,"MULTIPOLYGON (((610179.901731667 7797087.92740928, 610193.952727513 7797094.86603203, 610187.52093564 7797105.54391663, 610183.175353222 7797113.03243304, 610179.332769882 7797119.47115746, 610171.136358331 7797134.06826552, 610158.330495861 7797155.79396139, 610152.673817446 7797165.73199251, 610145.475158193 7797178.45947099, 610138.441416631 7797190.57707033, 610131.819969423 7797202.03480039, 610127.070338557 7797210.31316033, 610121.479627185 7797219.78128456, 610120.613809066 7797221.34097557, 610122.452642472 7797222.45075534, 610110.026090899 7797244.21644323, 610105.729983829 7797251.80493982, 610100.543320903 7797260.48322056, 610096.016328997 7797268.47163793, 610091.47284531 7797276.43006124, 610087.333410005 7797283.15872824, 610083.820662092 7797288.68763292, 610079.252440584 7797295.58626629, 610074.552284854 7797302.50489572, 610070.676717811 7797307.93382027, 610066.397102219 7797313.45272705, 610061.4330779 7797319.39155072, 610056.040267362 7797325.38036452, 610049.23740996 7797332.44896453, 610043.036502266 7797338.21782205, 610018.917276266 7797333.43877272, 610019.453259002 7797333.09884002, 610024.285349494 7797329.90947145, 610027.822835453 7797327.00004758, 610028.507244161 7797326.45015646, 610032.201401996 7797323.44075238, 610035.755379706 7797320.34136616, 610039.622701101 7797316.57211266, 610044.537250181 7797311.29315823, 610049.534258073 7797305.47431079, 610053.706677208 7797300.64526729, 610057.293638242 7797295.9362001, 610061.30938537 7797290.31731317, 610064.937575784 7797285.14833712, 610068.755421521 7797279.13952751, 610072.820643867 7797272.70080307, 610077.034292106 7797265.51222721, 610081.280923847 7797257.95372468, 610086.822159912 7797248.67556279, 610091.703724975 7797240.20724049, 610096.610027697 7797231.68892809, 610101.895641228 7797222.57073453, 610108.162515308 7797211.80286779, 610115.006601446 7797199.82524075, 610121.537343918 7797188.66745125, 610129.065838691 7797175.66002821, 610135.36569629 7797164.63221299, 610142.66330623 7797152.02471071, 610149.853719661 7797139.75714108, 610157.505902745 7797126.58974972, 610162.742040891 7797117.14162156, 610168.431702914 7797107.5635191, 610173.296776219 7797099.24516708, 610179.901731667 7797087.92740928)))"
LOGRADOURO_OBRA_DE_ARTE.452,452,VIADUTO,VIADUTO ENGENHEIRO ANDRADE PINTO,"MULTIPOLYGON (((603164.603676065 7791182.47886061, 603176.716888569 7791194.80641558, 603146.281316004 7791220.47133276, 603106.173316947 7791255.1644618, 603069.421394976 7791292.04715642, 603061.670260695 7791301.76523128, 603062.536079204 7791303.02498148, 603047.602777418 7791325.72048513, 603041.896623615 7791335.60852603, 603037.592270908 7791345.33659846, 603032.488067426 7791358.40400911, 603029.255680264 7791368.02210319, 603026.278916024 7791380.32966416, 603023.368119104 7791394.18691797, 603021.652976028 7791407.67424494, 603020.721192084 7791418.81203749, 603020.638734463 7791428.20017673, 603020.968571902 7791442.12741623, 603022.040539283 7791455.59474679, 603023.104259801 7791461.86350415, 603025.413110279 7791473.53119123, 603029.470089482 7791487.21847779, 603033.106527999 7791498.29628162, 603039.414635111 7791513.68323099, 603045.524840465 7791525.94080065, 603056.038351373 7791544.57710542, 603066.683796256 7791561.39377082, 603077.922945259 7791579.05026969, 603086.407966696 7791591.81773797, 603070.072862043 7791601.60580014, 603056.054848012 7791580.5499754, 603045.326944219 7791563.58333973, 603033.329173108 7791543.49732251, 603024.044299753 7791525.61086895, 603016.136489865 7791507.83439341, 603011.263167522 7791493.1373071, 603007.049516185 7791477.65037727, 603003.866600833 7791461.18364149, 603002.159699652 7791445.09683022, 603001.508273429 7791437.71829277, 603001.44230431 7791422.86123752, 603002.036006699 7791410.91360553, 603004.006771842 7791393.79699787, 603006.290881336 7791380.91954995, 603008.904826691 7791370.2916561, 603012.706179703 7791357.07427534, 603016.738417873 7791345.85649823, 603023.079504529 7791331.55933114, 603029.981311708 7791317.82205301, 603035.522547833 7791308.67386549, 603046.596774492 7791292.59705051, 603047.652248402 7791293.52686608, 603063.344172494 7791274.73058948, 603071.144782263 7791266.16228671, 603086.778985615 7791250.94530069, 603114.856234059 7791226.10022134, 603146.536935581 7791198.43570031, 603164.603676065 7791182.47886061)))"
LOGRADOURO_OBRA_DE_ARTE.453,453,VIADUTO,VIADUTO JOSE VIOLA,"MULTIPOLYGON (((607976.633189134 7797177.81990767, 607980.56647595 7797162.03303603, 607983.939042589 7797148.19577807, 607988.63095075 7797129.28952458, 607992.069484539 7797115.70221707, 607995.376084067 7797101.88495515, 607998.666191932 7797088.85753669, 608000.876088848 7797079.42940502, 608014.539526731 7797078.17965078, 608013.871609944 7797079.74933977, 608010.020782004 7797095.41623517, 608005.691692779 7797113.05274026, 608001.618225944 7797129.49948113, 607997.082989584 7797147.76586142, 607993.858848794 7797160.53333139, 607990.106971491 7797175.99026839, 607985.99227522 7797192.50699539, 607984.879080844 7797197.00610384, 607982.289873177 7797207.44403543, 607978.480274624 7797222.73100613, 607974.761380891 7797238.28792331, 607971.726895486 7797250.62547847, 607969.73963739 7797258.76386574, 607968.981016045 7797261.88324759, 607958.648915446 7797249.94561505, 607960.149666422 7797244.14676416, 607964.330329759 7797227.31010056, 607967.513241109 7797214.58262267, 607970.53948062 7797202.21507346, 607973.310097789 7797191.37722111, 607973.615195503 7797190.12746876, 607976.633189134 7797177.81990767)))"
LOGRADOURO_OBRA_DE_ARTE.454,454,VIADUTO,VIADUTO PEDRO AGUINALDO FULGENCIO,"MULTIPOLYGON (((612087.052147924 7796955.76332623, 612090.004175443 7796950.72432452, 612101.515433512 7796930.55831969, 612113.397756465 7796909.58247531, 612125.412013674 7796888.8165893, 612136.420272727 7796870.11029524, 612148.038727368 7796850.07426464, 612160.085968147 7796829.41835683, 612172.817617565 7796807.78264312, 612185.483299827 7796785.84698886, 612196.285411712 7796767.54061557, 612213.098780861 7796777.73859188, 612209.000575017 7796784.42726679, 612201.17522835 7796797.91459478, 612191.774917317 7796814.33134239, 612182.242672057 7796830.738092, 612172.900082102 7796846.18503183, 612165.000522389 7796859.38241729, 612156.614455468 7796874.21947784, 612147.890307173 7796889.5764354, 612139.100191708 7796904.54347026, 612129.848306657 7796920.84024162, 612119.961488213 7796937.55692987, 612110.594160654 7796953.4437825, 612109.258326979 7796955.76332297, 612097.854265415 7796975.57939714, 612066.544632843 7797029.55870314, 612036.405916095 7797080.75855987, 612020.928380717 7797068.91091032, 612035.103060339 7797044.69570765, 612058.958411145 7797003.51386629, 612079.754537999 7796968.23085626, 612087.052147924 7796955.76332623)))"
LOGRADOURO_OBRA_DE_ARTE.455,455,VIADUTO,VIADUTO SAO FRANCISCO,"MULTIPOLYGON (((609725.397232158 7801649.37341964, 609718.330507296 7801663.61059896, 609665.581545327 7801595.63407893, 609666.472098176 7801573.58844807, 609725.397232158 7801649.37341964)), ((609717.373984275 7801664.36045048, 609711.420453646 7801673.12871354, 609669.960115839 7801619.50934642, 609669.844673371 7801619.35937616, 609669.308690481 7801618.65951494, 609659.562047825 7801606.06201307, 609664.707481195 7801596.37393243, 609717.373984275 7801664.36045048)))"
LOGRADOURO_OBRA_DE_ARTE.456,456,VIADUTO,VIADUTO DONA MARGARIDA GENARO,"MULTIPOLYGON (((611169.39259267 7797748.65185955, 611159.9428551 7797759.33968408, 611137.98417174 7797782.49497089, 611119.67015156 7797801.9410127, 611101.41385229 7797821.0771176, 611081.38469649 7797842.32279311, 611073.0646396 7797851.36095342, 611068.04292042 7797857.27974866, 611061.38852408 7797866.51786827, 611055.81433333 7797876.42585153, 611051.88931145 7797885.0740912, 611049.67942518 7797890.61296378, 611046.45530006 7797900.78089413, 611044.5092808 7797908.77926609, 611043.15696234 7797916.82762786, 611042.32413206 7797924.38608936, 611041.94482323 7797932.76438398, 611041.90359401 7797944.35202535, 611042.56326155 7797950.20083484, 611043.4290752 7797955.76970132, 611043.92382586 7797958.9690501, 611046.05125369 7797968.0372043, 611049.61345842 7797977.80521605, 611053.04372965 7797985.74360022, 611055.94626684 7797991.44244024, 611049.85258791 7797994.66178495, 611047.72516008 7797990.56261932, 611044.51752665 7797983.75400519, 611041.95306907 7797976.74543177, 611039.28141552 7797968.32714529, 611037.64873835 7797961.82846807, 611036.51905768 7797955.76970132, 611036.31291157 7797954.65992721, 611035.46358961 7797946.7615349, 611034.93585558 7797941.18267047, 611034.83690544 7797935.3538569, 611034.47408829 7797935.33386098, 611034.56479258 7797941.2026664, 611035.10077246 7797946.80152676, 611035.95009442 7797954.70991703, 611036.14799469 7797955.76970132, 611037.2859212 7797961.89845383, 611038.93509006 7797968.42712494, 611041.46656426 7797976.88540328, 611041.60674361 7797977.34530967, 611044.76490198 7797985.16371825, 611049.59696673 7797995.22167098, 611054.04147681 7798002.68015283, 611062.33679617 7798013.93786136, 611072.66059323 7798024.18577542, 611083.26474899 7798033.17394591, 611097.95884353 7798046.1812983, 611110.71516466 7798058.50878908, 611125.636059245 7798073.14017957, 611129.244754878 7798077.03377223, 611133.169555835 7798082.53591507, 611123.675477585 7798091.54382711, 611117.40254438 7798084.01359764, 611113.2548847 7798078.92463349, 611099.939925337 7798062.96772085, 611085.701664304 7798048.84910907, 611076.033171126 7798041.93103162, 611063.48296853 7798033.51387672, 611050.79261416 7798024.82564518, 611035.77693169 7798016.05742993, 611018.5596088 7798007.60914955, 611001.7298406 7798000.28064125, 611004.66536116 7797992.53221841, 611031.47260097 7798005.08966238, 611053.05197549 7798016.14741161, 611049.794867 7798011.46836402, 611045.3833403 7798004.61975803, 611040.22144177 7797994.7317707, 611035.29867272 7797983.17412323, 611032.08279345 7797973.73604432, 611029.31218977 7797961.81847011, 611028.33093429 7797955.76970132, 611027.79495441 7797952.49036882, 611026.92914076 7797944.39201721, 611026.74773219 7797941.08269082, 611026.43439011 7797932.49443893, 611026.81369894 7797924.11614431, 611027.53933324 7797915.71785375, 611028.26496754 7797911.65867999, 611028.6855056 7797908.58930475, 611029.81518627 7797903.16040979, 611031.98384332 7797894.22222913, 611024.26573306 7797902.54053596, 611014.92319147 7797912.31854567, 610999.23959562 7797929.05513899, 610976.0605273 7797953.12024061, 610973.56203648 7797955.76970132, 610970.95634968 7797958.53913761, 610960.94589471 7797969.17697231, 610956.2540093 7797974.10596902, 610951.67756572 7797978.91499016, 610948.64309502 7797982.09434301, 610939.91074591 7797990.86255827, 610935.0127144 7797995.78155702, 610933.58618333 7797997.12128432, 610925.21665137 7798004.9696868, 610916.61623577 7798011.94826633, 610905.85540897 7798020.31656299, 610893.30523395 7798029.17475993, 610878.52868097 7798038.32289785, 610863.26562318 7798047.36105816, 610853.36236418 7798053.02990429, 610845.22371586 7798036.7132255, 610854.73942018 7798031.40430611, 610863.78511137 7798026.22536027, 610873.16888218 7798020.98642664, 610881.14261361 7798016.02743603, 610891.2107895 7798009.42877917, 610899.41540457 7798003.28003073, 610907.19123574 7797997.14128025, 610916.79764435 7797988.61301616, 610925.26612644 7797980.66463403, 610930.80733381 7797974.88581029, 610934.38603023 7797971.16656733, 610936.34029533 7797969.12698248, 610938.64913173 7797966.65748514, 610944.77579404 7797960.09882014, 610948.84099528 7797955.76970132, 610953.87920614 7797950.42079007, 610973.14974427 7797930.35487443, 610990.87006366 7797911.62868609, 611005.8445169 7797895.93188113, 611031.16750473 7797869.13733508, 611058.57669117 7797840.43317773, 611066.89674807 7797831.40501539, 611086.92590386 7797810.14934192, 611105.17395729 7797791.02323498, 611123.49622331 7797771.57719317, 611145.45490667 7797748.42190636, 611156.7599592 7797736.61430976, 611169.39259267 7797748.65185955)), ((611066.079186914 7798044.66138524, 611058.301985509 7798052.67788515, 611043.96505508 7798043.16191289, 611031.00258785 7798034.80361419, 611019.54911012 7798028.44490849, 611006.11662976 7798022.04621093, 610995.11667347 7798018.16700053, 610998.84379509 7798007.12924723, 611010.21481438 7798011.40837623, 611024.15029124 7798018.05702291, 611039.05877772 7798026.34533585, 611053.50549693 7798035.27351855, 611066.079186914 7798044.66138524)))"
LOGRADOURO_OBRA_DE_ARTE.457,457,VIADUTO,VIADUTO TRES MIL DUZENTOS E SETENTA E QUATRO,"MULTIPOLYGON (((612499.908242817 7803229.82978406, 612450.952395758 7803204.61478862, 612374.554227835 7803165.25260105, 612309.238535662 7803131.66926653, 612260.340409867 7803106.64423343, 612270.466358696 7803086.69818505, 612327.552652986 7803116.21232725, 612364.345812725 7803134.98860057, 612391.046003533 7803148.82585424, 612418.389373727 7803162.93305431, 612441.733487407 7803174.85068891, 612476.860977465 7803192.95709524, 612500.485451409 7803205.11468225, 612510.322797785 7803210.05370194, 612512.664630375 7803210.71357082, 612499.908242817 7803229.82978406)))"
LOGRADOURO_OBRA_DE_ARTE.458,458,VIADUTO,VIADUTO DOIS MIL QUATROCENTOS E ONZE,"MULTIPOLYGON (((611273.496377568 7797842.35772454, 611269.464135641 7797827.23072326, 611262.323191943 7797801.00592197, 611258.785703611 7797787.62857383, 611255.083297453 7797773.93128913, 611251.628268028 7797760.66391919, 611249.385385006 7797752.34556819, 611244.949094245 7797735.34893751, 611243.044292758 7797727.61047154, 611240.892114617 7797719.98198379, 611248.519561614 7797717.73242853, 611261.350172056 7797766.82269712, 611280.983644512 7797840.50809004, 611273.496377568 7797842.35772454)))"
LOGRADOURO_OBRA_DE_ARTE.459,459,VIADUTO,VIADUTO MARIA ZENITA RABELLO,"MULTIPOLYGON (((610478.213347274 7797706.16483308, 610459.363245733 7797711.07386285, 610455.331005097 7797704.7551158, 610452.181074665 7797698.98625962, 610449.501159956 7797693.56733403, 610447.29126102 7797688.83827163, 610445.534886007 7797684.30916954, 610443.654822514 7797678.78026562, 610441.980906171 7797672.7214667, 610440.686300685 7797666.41271726, 610439.713284856 7797660.01398562, 610439.144317775 7797654.89500026, 610438.608334163 7797649.17613381, 610438.517628701 7797644.46706714, 610438.484644944 7797643.06734457, 610438.765004372 7797637.55843638, 610438.847463108 7797636.49864641, 610439.383444899 7797629.63000768, 610439.993639472 7797621.25166816, 610440.562604556 7797612.56339006, 610441.263503862 7797603.86511393, 610441.494387764 7797597.03646732, 610441.29648571 7797592.07745022, 610440.793485562 7797585.71871057, 610440.01012531 7797580.21980056, 610438.872191753 7797574.17099957, 610437.726012473 7797569.27197071, 610436.291227097 7797564.49291812, 610434.881179417 7797559.9238239, 610432.770231098 7797554.83483283, 610429.760480636 7797548.08617083, 610426.717746779 7797542.44728889, 610422.842178044 7797536.17853189, 610418.884150523 7797530.63963026, 610413.977845685 7797524.53084172, 610408.444853182 7797517.72219197, 610403.761187406 7797512.01332414, 610398.986816852 7797506.31445432, 610394.591757251 7797501.02550322, 610389.734927769 7797495.06668494, 610384.531770909 7797488.8279222, 610380.491284592 7797483.91889574, 610375.873585932 7797478.24002194, 610371.0002647 7797472.47116601, 610366.902057123 7797467.32218713, 610362.408046737 7797461.21339852, 610375.271631912 7797449.74566953, 610378.734905877 7797453.78486848, 610383.270145614 7797459.25378389, 610388.126975102 7797465.25259425, 610394.187704569 7797472.5411488, 610399.902106657 7797479.53976086, 610404.841395029 7797485.50857714, 610410.407371073 7797492.2172467, 610415.206479329 7797498.16606696, 610419.914882763 7797503.79495065, 610425.917891004 7797511.06350918, 610430.395409518 7797516.51242856, 610434.287469842 7797521.46144713, 610437.495121344 7797526.17051333, 610440.447150249 7797530.62962913, 610443.613572408 7797536.04855465, 610446.112077487 7797540.96757935, 610448.651812103 7797546.53647525, 610450.581350836 7797551.41550795, 610452.39544712 7797556.28454266, 610454.143576385 7797561.78345254, 610455.561870097 7797567.34235057, 610456.708049434 7797572.63130216, 610457.747032213 7797577.93025177, 610458.464425342 7797583.34917765, 610458.99216302 7797588.74810752, 610459.247786234 7797593.28720785, 610459.264278868 7797599.19603673, 610458.950936054 7797605.8847111, 610458.390216802 7797614.17306845, 610457.920202131 7797621.09169727, 610457.29351564 7797628.50022901, 610456.790517416 7797635.44885189, 610456.460682724 7797641.43766496, 610456.427700056 7797647.56645026, 610456.790520068 7797653.76522163, 610457.384224775 7797658.59426444, 610458.184076744 7797663.6832557, 610459.610616445 7797669.92201899, 610461.696827323 7797676.56070292, 610462.941957115 7797680.37994578, 610464.764299147 7797684.26917468, 610465.58064241 7797686.00882977, 610468.450212605 7797691.69770184, 610471.707339546 7797697.12662537, 610474.964466384 7797701.8456896, 610478.213347274 7797706.16483308)))"
